Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude,Type
30829,News Article,New York Herald Tribune,New York,New York,"Sunday, December 20, 1942",30,"Plight of Jews Indescribable, Allies Declare",Massacres and Dispersals Under Swastika Listed by Information Council,"Joseph S. Evans, Jr. (From the Herald Tribune Bureau)",Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,The article references the Allied denouncement of the Nazi plan to exterminate the Jews.,"This is a good follow up to the December 18, 1942 article you found. -Eric",https://newspapers.ushmm.org/article/30829,https://newspapers.ushmm.org/manager/article/photo/24733/original,New+York,New+York,40.7127753,-74.0059728,None
30663,News Article,Reading Eagle,Reading,Pennsylvania,"Sunday, December 20, 1942",22,"85,000 Jews 'Slaughtered' in Yugoslavia, Committee Reports","5,000 Seen Facing Liquidation; Inter-Allied Group Issues Statement on 'Bestial Cruelty' of Nazis in Europe",UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Reading Public Library,Published,Jennifer Goss,Scan also sent by RPL for journal article research.,,https://newspapers.ushmm.org/article/30663,https://newspapers.ushmm.org/manager/article/photo/24671/original,Pennsylvania,Reading,40.3356483,-75.9268747,None
30662,News Article,Reading Eagle,Reading,Pennsylvania,"Thursday, December 17, 1942",16,U.S. Raps Nazi Acts,Joins Other Nations in Condemning Action Against Jews,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Reading Public Library,Published,Jennifer Goss,Captured from a scan sent to me by RPL while doing research for a journal article. Eric said to go ahead and submit.,,https://newspapers.ushmm.org/article/30662,https://newspapers.ushmm.org/manager/article/photo/24670/original,Pennsylvania,Reading,40.3356483,-75.9268747,None
30636,News Article,The Baltimore Sun/The Sun,Baltimore,Maryland,"Friday, December 18, 1942",1,Commons Rises In Solemnity To Damn Nazis For Crimes,Religious Air Pervades Hushed House As Eden Reads Declaration On Persecution Of Jews,London Bureau of The Sun (by Cable) ,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,Great work Sandra! All of your recent submissions were wonderful. Thank you for your great contributions to the project! -Megan,https://newspapers.ushmm.org/article/30636,https://newspapers.ushmm.org/manager/article/photo/24657/original,Maryland,Baltimore,39.2903848,-76.6121893,None
30635,News Article,New York Herald Tribune,New York,New York,"Friday, December 18, 1942",17,U.S. and Allies Vow to Avenge Killing of Jews,"Nazis Responsible for Policy of Extermination Face Punishment, Hull Says",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30635,https://newspapers.ushmm.org/manager/article/photo/24656/original,New+York,New+York,40.7127753,-74.0059728,None
30633,News Article,The Hartford Courant,Hartford,Connecticut,"Friday, December 18, 1942",12,United Nations Condemn Nazi Acts Against Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30633,https://newspapers.ushmm.org/manager/article/photo/24655/original,Connecticut,Hartford,41.7658043,-72.6733723,None
30632,News Article,Democrat and Chronicle,Rochester,New York,"Friday, December 18, 1942",3,Allies Broadcast Joint Denunciation of Hitler's Persecution of Jews,Vengeance Pledged For Extermination Campaign,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30632,https://newspapers.ushmm.org/manager/article/photo/24654/original,New+York,Rochester,43.15657789999999,-77.6088465,None
30631,News Article,Daily Worker,New York,New York,"Friday, December 18, 1942",1,12 Allied Nations Pledge to Avenge Nazi Murder of Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30631,https://newspapers.ushmm.org/manager/article/photo/24653/original,New+York,New+York,40.7127753,-74.0059728,None
30629,News Article,Daily News/The New York Daily News/The Daily News,New York,New York,"Friday, December 18, 1942",24,United Nations Vow To Get Jews' Killers,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30629,https://newspapers.ushmm.org/manager/article/photo/24652/original,New+York,New+York,40.7127753,-74.0059728,None
30628,News Article,The Boston Daily Globe/The Boston Globe,Boston,Massachusetts,"Friday, December 18, 1942",16,Hull Says Axis Criminals Will Be Punished,,ONA,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30628,https://newspapers.ushmm.org/manager/article/photo/24651/original,Massachusetts,Boston,42.3600825,-71.0588801,None
30574,News Article,The Daily Alaska Empire/Juneau Empire,Juneau,Alaska,"Thursday, December 17, 1942",1,America Hits Jew Massacre,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,University of Washington,Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/30574,https://newspapers.ushmm.org/manager/article/photo/24607/original,Alaska,Juneau,58.30049329999999,-134.4201306,None
30484,News Article,The Chicago Daily Tribune/The Chicago Tribune,Chicago,Illinois,"Friday, December 18, 1942",21,Hull Voices World Pledge to Avenge Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,"As usual, these are spot-on, new submissions for the database that will greatly assist future scholars, teachers, and students in their effort to learn more about US press coverage on the Holocaust. Fantastic work, Sandi! Happy holidays to you and your family! -Eric",https://newspapers.ushmm.org/article/30484,https://newspapers.ushmm.org/manager/article/photo/24528/original,Illinois,Chicago,41.8781136,-87.6297982,None
30483,News Article,Plainfield Courier-News/The Courier News,Plainfield (Bridgewater),New Jersey,"Thursday, December 17, 1942",25,U.S. Condemns Nazi Brutality,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,"I was just visiting a school in Plainfield, New Jersey last week, and encouraged them to look into this paper. I'm not sure if they did, but we looked into some of the published submissions from the  Courier-News, and now thanks to you, they have even more material to explore! -Eric",https://newspapers.ushmm.org/article/30483,https://newspapers.ushmm.org/manager/article/photo/24527/original,New+Jersey,Plainfield+(Bridgewater),40.6337136,-74.4073736,None
30482,News Article,The Daily Home News/The Central New Jersey Home News,New Brunswick,New Jersey,"Thursday, December 17, 1942",14,U.S. Denounces Nazi Persecution,Policy of Exterminating Jews Scored by Many Other Governments,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,"Looks like this byline is AP rather than UP. It's great to see you help us add New Jersey newspaper submissions, Sandi! -Eric",https://newspapers.ushmm.org/article/30482,https://newspapers.ushmm.org/manager/article/photo/24526/original,New+Jersey,New+Brunswick,40.4862157,-74.4518188,None
30481,News Article,The Binghamton Press/Press and Sun-Bulletin,Binghamton,New York,"Thursday, December 17, 1942",20,"U.S., All Allies Condemn Nazi Killing of Jews","'Bestial Policy, [sic] Is Assailed, 'Retribution' Pledged for Hitlerites",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30481,https://newspapers.ushmm.org/manager/article/photo/24525/original,New+York,Binghamton,42.09868669999999,-75.91797380000001,None
30480,News Article,The Austin Statesman/The Austin American-Statesman,Austin,Texas,"Thursday, December 17, 1942",8,11 United Nations Condemn Nazi Policy Toward Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30480,https://newspapers.ushmm.org/manager/article/photo/24524/original,Texas,Austin,30.267153,-97.7430608,None
30479,News Article,The Asbury Park Press/The Evening Press/Asbury Park Evening Press,Asbury Park,New Jersey,"Thursday, December 17, 1942",19,U.S. Denounces Nazi Pogrom,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,New York Public Library,Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/30479,https://newspapers.ushmm.org/manager/article/photo/24523/original,New+Jersey,Asbury+Park,40.2203907,-74.0120817,None
30092,News Article,The Perry County Times,New Bloomfield,Pennsylvania,"Monday, December 31, 1945",2,Highlights...in the week's news,Bestial,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Levi Harper,,,https://newspapers.ushmm.org/article/30092,https://www.newspapers.com/clip/40029389/,Pennsylvania,New+Bloomfield,40.4197907,-77.1872047,None
30084,News Article,The Aspen Times,Aspen,Colorado,"Thursday, December 31, 1942",2,HIGHLIGHTS...in the week's news,Bestial,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Colorado Historic Newspapers Collection (https://www.coloradohistoricnewspapers.org),Published,Zoe Hume,Link to article: https://www.coloradohistoricnewspapers.org/?a=d&d=ADT19421231&e=-------en-20--1--img-txIN%7ctxCO%7ctxTA--------0--,"This is the first entry we've seen from The Aspen Times. Fantastic work, Zoe! -Eric",https://newspapers.ushmm.org/article/30084,https://newspapers.ushmm.org/manager/article/photo/24139/original,Colorado,Aspen,39.1910983,-106.8175387,None
29947,News Article,The Muscatine Journal and News-Tribune,Muscatine,Iowa,"Thursday, December 17, 1942",6,Nazi Treatment of Jews Scored by This Nation,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,https://musserpubliclibrary.org/,Published,Maggie Hoffman,,"Hello Maggie, this article is spot-on, thank you! It's now published but please note however that another user found it before you. To avoid such duplicates, you can go to Menu > Explore User Research then search by newspaper name and event; this way you can see if another user also found what you found. Quick edit to your data: I added the byline, or author, ""AP"", which is mentioned at the beginning of the article. Keep up the good work! –Nadia",https://newspapers.ushmm.org/article/29947,https://newspapers.ushmm.org/manager/article/photo/24002/original,Iowa,Muscatine,41.424473,-91.0432051,None
29889,News Article,The Evening Star/The Washington Evening Star,Washington,District Of Columbia,"Thursday, December 17, 1942",A4,"U.S., Allies Promise Retribution for Nazi Slaughter of Jews",State Department Says 'Those Responsible' Will Be Punished,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Chronicling America: Historic American Newspapers (https://chroniclingamerica.loc.gov/#tab=tab_newspapers),Published,Skyler Gates,Link to article:  https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-12-17/ed-1/seq-6/,"Skyler, this is another relevant article. Once again, I changed the event module to Allies Denounce Nazi Plan to “Exterminate” the Jews due to the article's content and date. Another citizen historian did submit this article to us in the past. You can always go to ""Menu"" and ""Explore User Research"" to see what we've received and published. You may have already done this. I would recommend searching only by the newspaper name. If you try to do a headline search or search by event topic, it may not show up. -Eric",https://newspapers.ushmm.org/article/29889,https://newspapers.ushmm.org/manager/article/photo/23944/original,District+Of+Columbia,Washington,38.9071923,-77.0368707,None
29888,News Article,The Evening Star/The Washington Evening Star,Washington,District Of Columbia,"Monday, December 21, 1942",B10,"Poland Is Nazi Center For Murdering Jews, Allied Group Charges",Dr. Wise's Estimates on Anti-Semitic Activity Repeated by Committee,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Chronicling America: Historic American Newspapers (https://chroniclingamerica.loc.gov/#tab=tab_newspapers),Published,Skyler Gates,Link to article: https://chroniclingamerica.loc.gov/lccn/sn83045462/1942-12-21/ed-1/seq-33/,"Skyler, you did a nice job finding this article. I've seen this AP story printed in other newspapers, but we have not seen it in the Washington Evening Star before. I changed the event module to Allies Denounce Nazi Plan to “Exterminate” the Jews"" because the article mentions the Allied condemnation of the Final Solution and because of the newspaper issue date. Great work! -Eric",https://newspapers.ushmm.org/article/29888,https://newspapers.ushmm.org/manager/article/photo/23943/original,District+Of+Columbia,Washington,38.9071923,-77.0368707,None
29665,Editorial or Opinion Piece,"The Daily Herald (Provo, UT)/The Provo Daily Herald/The Provo Evening Herald/The Sunday Herald",Provo,Utah,"Thursday, December 17, 1942",8,Nations Condemn German Policy of Annihilating Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Leila Shea,,"Leila, this article has also been published, good find. Just one quick edit to the information you entered: the page field should be a number, or a section and a number (e.g. B3); so while the page on the newspaper shows ""PAGE EIGHT"", we enter just ""8"". Thank you! –Nadia ",https://newspapers.ushmm.org/article/29665,http://www.newspapers.com/clip/39190912/retribution/,Utah,Provo,40.2338438,-111.6585337,None
