Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
35933,News Article,The Mountaineer,Big Sandy,Montana,"Thursday, December 31, 1942",7,HIGHLIGHTS...in the week's news,BESTIAL,,Nazi Plan to Kill All Jews Confirmed,Montana Newspapers (http://montananewspapers.org/),Published,Natasha Hollenbach,"It's only 2 sentences, but the other two ""highlights"" are so jarring because of how ilrevelant they are. One is about the potential break of of the Reconstruction Finance corporation, which I know nothing about, and the second is that ""Wendell Willkie has been awarded a plaque as Indiana's most distinguished son of the year."" How is that in the same category as ""Germany's bestial policy of cold blooded extermination of the Jews"" being confirmed?",,https://newspapers.ushmm.org/article/35933,https://newspapers.ushmm.org/manager/article/photo/26913/original,Montana,Big+Sandy,48.1788692,-110.1135412
35924,News Article,Eau Claire Leader (Leader-Telegram),Eau Claire,Wisconsin,"Sunday, December 20, 1942",13,Vengeance for Death of Jews Is Pledged,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jodi K,,,https://newspapers.ushmm.org/article/35924,https://www.newspapers.com/clip/54982781/vengeance-for-death-of-jews-is-pledged/,Wisconsin,Eau+Claire,44.811349,-91.4984941
35923,News Article,Eau Claire Leader (Leader-Telegram),Eau Claire,Wisconsin,"Friday, December 18, 1942",5,Jew Butchery Condemned by Eleven Allies,Germans Responsible Promised Swift Retribution,UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jodi K,,,https://newspapers.ushmm.org/article/35923,https://www.newspapers.com/clip/54982593/jew-butchery-condemned-by-eleven-allies/,Wisconsin,Eau+Claire,44.811349,-91.4984941
35922,News Article,Eau Claire Leader (Leader-Telegram),Eau Claire,Wisconsin,"Wednesday, November 25, 1942",2,Himmler Orders Extermination of Half Poland Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jodi K,,"Hi Jodi,

This is a great article find for the Nazi Plan to Kill All Jews Confirmed event module! Thank you for this new addition to the database.

Excited to see what you will find next!

- Samantha",https://newspapers.ushmm.org/article/35922,https://www.newspapers.com/clip/54982233/himmler-orders-extermination-of-half/,Wisconsin,Eau+Claire,44.811349,-91.4984941
35919,News Article,Fort Worth Star-Telegram,Fort Worth,Texas,"Tuesday, November 24, 1942",10,Himmler Orders 'Half of Jews in Warsaw Slain',,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Judy Johnstone,This news article was found in the Evening Home Edition.,,https://newspapers.ushmm.org/article/35919,https://www.newspapers.com/clip/54952482/,Texas,Fort+Worth,32.7554883,-97.3307658
35888,,Fort Worth Star-Telegram,Fort Worth,Texas,"Friday, November 27, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Judy Johnstone,"I searched the Fort Worth Star-Telegram Evening Home editions for November 27, November 28, November 30 and December 1, 1942. For November 29, I used the Main edition since the Evening Home was not published that day.

To date, I have not found any editorials.",,https://newspapers.ushmm.org/article/35888,https://newspapers.ushmm.org/manager/article/photo/26900/original,Texas,Fort+Worth,32.7554883,-97.3307658
35855,News Article,Fort Worth Star-Telegram,Fort Worth,Texas,"Wednesday, November 25, 1942",5,US Jews Study Hitler Plan to Wipe Out Race,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Judy Johnstone,This article was found in the Evening Home Edition of the Fort Worth Star-Telegram,,https://newspapers.ushmm.org/article/35855,https://www.newspapers.com/clip/54521185/,Texas,Fort+Worth,32.7554883,-97.3307658
34506,,The Nashville Tennessean,Nashville,Tennessee,"Friday, November 27, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Judy Johnstone,"I did not find any news articles, front page articles or editorials/opinion pieces for the following dates:

November 27 - December 8, 1942

December 10 - December 16, 1942

December 21 - December 24, 1942

There was a previously accepted article for November 25 and an opinion piece for December 17, 1942 as well as no coverage for November 24 and 26,1942. Articles have been recently submitted for December 9, 18, and 20, 1942.",,https://newspapers.ushmm.org/article/34506,https://newspapers.ushmm.org/manager/article/photo/26725/original,Tennessee,Nashville,36.1626638,-86.7816016
34505,News Article,The Rutland Daily Herald/The Rutland Herald,Rutland,Vermont,"Wednesday, November 25, 1942",3,"Dr. Wise Says 2,000,000 Jews Slain in Hitler-Ruled Europe",,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Judith Haran,,"Hello Judith, thank you for these two ""gold standard"" articles! I approved your latest two submissions from the Rutland Herald. Looking forward to your next finds. –Nadia",https://newspapers.ushmm.org/article/34505,https://newspapers.ushmm.org/manager/article/photo/26724/original,Vermont,Rutland,43.6106237,-72.9726065
34414,News Article,The Salt Lake Tribune,Salt Lake City,Utah,"Thursday, November 26, 1942",5,Jews to Protest Nazi Atrocities,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Elif Shannon-Chastain,,,https://newspapers.ushmm.org/article/34414,https://www.newspapers.com/clip/50033324/,Utah,Salt+Lake+City,40.7607793,-111.8910474
34412,News Article,The Salt Lake Tribune,Salt Lake City,Utah,"Wednesday, November 25, 1942",2,Nazis Execute Half of European Jews,Hebrew Congress Leader Says Two Million Die,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Elif Shannon-Chastain,,,https://newspapers.ushmm.org/article/34412,https://www.newspapers.com/clip/50032805/,Utah,Salt+Lake+City,40.7607793,-111.8910474
33903,Editorial or Opinion Piece,The Miami Herald/The Herald,Miami,Florida,"Wednesday, December 2, 1942",6,Never Unanswered,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Sandra Auerbach,,"Hi Sandi,

Incredible work! I was able to approve 8 of your submissions from Tuesday, April 28th through Wednesday, April 29th. Thank you for all your hard work!

Excited to review more of your submissions!

- Samantha",https://newspapers.ushmm.org/article/33903,https://www.newspapers.com/clip/49857044/,Florida,Miami,25.7616798,-80.1917902
33902,News Article,The Miami Herald/The Herald,Miami,Florida,"Wednesday, November 25, 1942",1,"2,000,000 Jews 'Exterminated' By Nazis, Dr. Wise Reports",Price Set On Corpses,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Sandra Auerbach,,,https://newspapers.ushmm.org/article/33902,https://www.newspapers.com/clip/49855361/,Florida,Miami,25.7616798,-80.1917902
33364,News Article,The Jewish Review and Observer,Cleveland,Ohio,"Friday, March 6, 1942",1,Nazis Plan Ghettos With Intent of Exterminating Polish Jews,Present Conditions Will Make Away With Total Jewish Population in 5 Years,,Nazi Plan to Kill All Jews Confirmed,The Cleveland Jewish News Free Digital Archives (http://digital.olivesoftware.com/Olive/APA/ClevelandJewishNewsFree/default.aspx#panel=home),Published,Colette Webster,,"[Although an early report, I think it is a good fit just like the two others we have approved from Jewish newspapers for this date specifically.]",https://newspapers.ushmm.org/article/33364,https://newspapers.ushmm.org/manager/article/photo/26551/original,Ohio,Cleveland,41.49932,-81.6943605
33363,News Article,The Jewish Independent,Cleveland,Ohio,"Friday, July 17, 1942",8,Say Nazi Plan Murder of All Jews in Order to Save Food,,WNS,Nazi Plan to Kill All Jews Confirmed,The Cleveland Jewish News Free Digital Archives (http://digital.olivesoftware.com/Olive/APA/ClevelandJewishNewsFree/default.aspx#panel=home),Published,Colette Webster,,"Hi Colette,

Amazing work! All 7 of your articles from Thursday, April 23 have been approved. Thank you for all your hard work!

I have edited all your submissions to match how one of us reviewers would fill out a submission form and how the image of the article should look. Please use these as examples for your future article submissions.

Two of your submissions we already had in the database. We love to get knew ones if you can find them! See what we already have in the database by using this link: https://newspapers.ushmm.org/blog/2017/09/14/how-do-i-upload-articles-not-yet-in-the-database

Thank you for the 5 new articles you have added to the database. Excited to see what new articles you will find in the future!

- Samantha",https://newspapers.ushmm.org/article/33363,https://newspapers.ushmm.org/manager/article/photo/26552/original,Ohio,Cleveland,41.49932,-81.6943605
33291,Letter to the Editor,The New York Times,New York,New York,"Sunday, March 7, 1943",E8,While We Do Nothing,Nazis Proceed With the Ruthless Extermination of Victims,Dorothy Moulton Mayer,Nazi Plan to Kill All Jews Confirmed,ProQuest Historical Newspapers (www.proquest.com),Published,Elvia Verdugo,"I am not sure if this article belongs in the ""We Will Never Die"" category; however, it is an interesting opinion piece showing how much Americans were capable of knowing about the Holocaust while it was happening. The writer, Dorothy Moulton Mayer, was extremely well-informed about the atrocities happening in Europe and sounded passionate throughout her letter. The writer also had an exciting life, as she was a singer in Austria in the 1920s, the subject of photography, and she later became a historian of famous women. I found this piece intriguing, and I hope you do too.","This is a wonderful find Elvia! I did refile it under ""Nazi Plan  to Kill All Jews Confirmed"" event module just because it was more relevant to that module. Again, this is a wonderful article! -Megan S.",https://newspapers.ushmm.org/article/33291,https://newspapers.ushmm.org/manager/article/photo/26455/original,New+York,New+York,40.7127753,-74.0059728
33208,News Article,Reading Eagle,Reading,Pennsylvania,"Monday, November 30, 1942",2,Local Jews to Mark Day of Mourning,,,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Jennifer Goss,Direct link to article: https://news.google.com/newspapers?id=Zb8hAAAAIBAJ&sjid=7JwFAAAAIBAJ&pg=2679%2C249950,,https://newspapers.ushmm.org/article/33208,https://newspapers.ushmm.org/manager/article/photo/26409/original,Pennsylvania,Reading,40.3356483,-75.9268747
33207,News Article,Reading Eagle,Reading,Pennsylvania,"Sunday, November 29, 1942",20,"1,000,000 Jews Slain, Strasburger Reports",,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Jennifer Goss,Direct link to article: https://news.google.com/newspapers?id=ZL8hAAAAIBAJ&sjid=7JwFAAAAIBAJ&pg=6220%2C235495,,https://newspapers.ushmm.org/article/33207,https://newspapers.ushmm.org/manager/article/photo/26408/original,Pennsylvania,Reading,40.3356483,-75.9268747
33206,News Article,Reading Eagle,Reading,Pennsylvania,"Tuesday, November 24, 1942",1,Polish Jews Facing New Death Purge,Extermination Of Half of Population In Occupied Poland Order by Himmler,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Jennifer Goss,Direct link to article: https://news.google.com/newspapers?id=kLshAAAAIBAJ&sjid=opwFAAAAIBAJ&pg=3846%2C5118602,,https://newspapers.ushmm.org/article/33206,https://newspapers.ushmm.org/manager/article/photo/26407/original,Pennsylvania,Reading,40.3356483,-75.9268747
33174,News Article,Cleveland Call and Post,Cleveland,Ohio,"Saturday, March 6, 1943",B12,NAACP Board Hits Treatment of Jewish People,,,Nazi Plan to Kill All Jews Confirmed,Cleveland Public Library,Published,Grace Minerovic,This is the report of the reaction of the NAACP to the plan to exterminate the Jewish people. It's significant that they were willing to stand in solidarity with and offer support for the persecuted Jewish people.,,https://newspapers.ushmm.org/article/33174,https://newspapers.ushmm.org/manager/article/photo/26389/original,Ohio,Cleveland,41.49932,-81.6943605
33071,News Article,The Cedar Rapids Gazette,Cedar Rapids,Iowa,"Wednesday, November 25, 1942",1,Charges Drive to Exterminate Europe's Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Elizabeth Hedlund,,,https://newspapers.ushmm.org/article/33071,https://www.newspapers.com/clip/48251841/,Iowa,Cedar+Rapids,41.9778795,-91.6656232
33015,News Article,The Cedar Rapids Gazette,Cedar Rapids,Iowa,"Thursday, November 26, 1942",12,Jews' Death Sentence,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Emily Harkins,"This snippet is very hard to find inside this newspaper. It falls midway on page 12 out of 30. It is confusing who exactly is the author of this mention. I suspect the column is by Joseph Fort Newton but again, there is no specifics on who is the author. 

The small size of this article is appalling and one would think that Rabbi Wise's alert about the impending severity of the Holocaust would have been given front page status for this newspaper.","Great find, Emily! Please note, you're right that there is no clear author to the column, which is not unusual. In this case, we just leave the Author/Byline field blank. 
And I agree that summing up this chilling piece of news in less than 4 lines and sticking it between a call for bipartisanship and gasoline rationing feels wrong. 
Looking forward to other interesting finds from you! –Nadia",https://newspapers.ushmm.org/article/33015,https://newspapers.ushmm.org/manager/article/photo/26310/original,Iowa,Cedar+Rapids,41.9778795,-91.6656232
